PR URL,PR Title,PR createdAt,PR mergedAt,stars,fork,language
https://github.com/cherifelkhodja/Wohm_pre-launch-page/pull/2,feat: Phase 1 landing page redesign + technical fixes (#1),2026-03-25T10:56:29Z,2026-03-25T10:56:37Z,0,False,HTML
https://github.com/MacMayo1993/WORM-3/pull/581,"Give all parity orbs a black outline, not just white ones

https://claude.ai/code/session_01NdkcYxrmiakLbG7jH7fTFL",2026-03-28T19:47:33Z,2026-03-28T19:47:40Z,0,False,JavaScript
https://github.com/SLcode777/sl-code-blog/pull/3,Claude/create blog post #28 using the remote Claude.ai/code ,2026-03-08T09:02:06Z,2026-03-08T09:21:27Z,10,False,MDX
https://github.com/tbuchboeck/GymPlan/pull/62,"Rumpfrotation zu 'Rotary Torso' umbenennen

https://claude.ai/code/session_01Ss4ezUaoUX1mmCShz7mKFS",2026-03-08T13:27:20Z,2026-03-08T13:27:25Z,0,False,TypeScript
https://github.com/TBDC-Marketing/BNextPresentation/pull/1,"Add generated PDF of slide presentation (21 pages, 1920x1080)

https://claude.ai/code/session_01VjJDfEGrYgA7JfFgNLSJzQ",2026-03-23T23:59:13Z,2026-03-23T23:59:20Z,0,False,JavaScript
https://github.com/yuens1002/resume-agent/pull/20,feat(mcp): port open-brain MCP to Railway with Auth Code + PKCE OAuth for claude.ai,2026-03-29T12:24:01Z,2026-03-29T12:31:23Z,0,False,TypeScript
https://github.com/ivypuckett/welang/pull/54,"Add nominal-types binary to .gitignore

https://claude.ai/code/session_01DnK97nn5ef9RJ3oRFNxLT3",2026-03-13T00:49:59Z,2026-03-13T00:51:17Z,1,False,Erlang
https://github.com/AdaWorldAPI/rs-graph-llm/pull/4,"feat(graph-flow): add SQLite session storage backend

https://claude.ai/code/session_01AKkBDoAf2Wrsir2o9vpVzn",2026-03-17T20:39:11Z,2026-03-17T20:39:19Z,0,True,Rust
https://github.com/compush-media/compush-media.gitub.io/pull/95,Claude/refactor admin dashboard n fjz n (#94),2026-03-29T16:31:55Z,2026-03-29T16:34:01Z,0,False,HTML
https://github.com/tomasdensley-source/Claud/pull/3,"Remove original zip and extracted vault, keep only fixed vault zip

https://claude.ai/code/session_011c2fYuL2hVAe2yJKeKP8gp",2026-03-28T03:26:15Z,2026-03-28T03:26:22Z,0,False,
https://github.com/kpcrmv4/v4/pull/274,"fix: update pnpm lockfile for tiptap image/link extensions

https://claude.ai/code/session_01CDbhVgfzPCnE8NseNyGERz",2026-03-22T13:12:37Z,2026-03-22T13:12:49Z,1,False,TypeScript
https://github.com/philip-730/senzu/pull/13,"chore(ci): rename release-please.yml to release.yml

https://claude.ai/code/session_01X2eeLCQUeCtZ6ANNC4yukS",2026-03-24T06:44:18Z,2026-03-24T06:44:39Z,0,False,Python
https://github.com/maxtongwang/open-webui/pull/4,feat(sidebar): match Claude.ai reference layout,2026-02-20T23:33:30Z,2026-02-20T23:34:52Z,0,True,Python
https://github.com/danielshmayai/family-house-manager/pull/16,"chore: remove unnecessary engines field from package.json

https://claude.ai/code/session_016sQGV52yLx2ja3eb7m2Cve",2026-03-18T22:32:11Z,2026-03-18T22:32:17Z,1,False,TypeScript
https://github.com/chris-blvck/Testlaunch/pull/39,Add /nails template — Luxury Collection Pattaya (#36),2026-03-26T13:08:27Z,2026-03-26T13:08:35Z,0,False,TypeScript
https://github.com/kpcrmv4/kpcrmv4-dentalimplantmanagementV2/pull/38,"fix: remove unused Badge import to fix ESLint error

https://claude.ai/code/session_019c4xY7SzURmpzEevo4TuRq",2026-03-22T15:40:15Z,2026-03-22T15:40:22Z,1,False,TypeScript
https://github.com/aangee/Experience_optimiser/pull/32,"docs: LearnKit — checklist ajout module + pièges connus

https://claude.ai/code/session_0197qhzaVMqssaKSbcttinPb",2026-03-15T15:13:26Z,2026-03-15T15:13:32Z,1,False,JavaScript
https://github.com/ivypuckett/welang/pull/51,"Add structural-types binary to .gitignore

https://claude.ai/code/session_01U1wo4XfxD9oaCsN7RfhCky",2026-03-12T05:25:21Z,2026-03-12T05:28:07Z,1,False,Erlang
https://github.com/dwarvesf/claude-skills/pull/1,Add skill-import skill,2026-03-28T16:16:20Z,2026-03-28T16:20:29Z,0,False,Python
https://github.com/ShaneEnochs/apocalypsestory/pull/6,"Add handoff document for JSDoc annotations and next steps

https://claude.ai/code/session_01KGinrxvJBksTixdR33QMXC",2026-03-19T15:24:01Z,2026-03-19T15:24:35Z,0,False,TypeScript
https://github.com/sriramvarun3/Memori/pull/3,feat: add Claude.ai compatibility for Memori features,2026-02-24T08:43:33Z,2026-02-24T08:43:41Z,0,False,JavaScript
https://github.com/IamWheelze/Tehilah-World-worship/pull/13,"Update event date from March 20-21 to April 13-14, 2026

https://claude.ai/code/session_01STfdckXAU5dfqN8VykjUWn",2026-03-26T23:34:54Z,2026-03-26T23:35:00Z,0,False,HTML
https://github.com/IamWheelze/Tehilah-World-worship/pull/12,"Update event date from March 20-21 to April 13-14, 2026

https://claude.ai/code/session_01STfdckXAU5dfqN8VykjUWn",2026-03-26T23:34:08Z,2026-03-26T23:34:16Z,0,False,HTML
https://github.com/Wifsimster/wawptn/pull/36,"chore: update tsbuildinfo after build

https://claude.ai/code/session_019CZjn3HDdn4FUJqCihyF9T",2026-03-08T08:46:14Z,2026-03-08T08:46:21Z,1,False,TypeScript
https://github.com/Some1lovesu/wockcounter/pull/7,"Add logging to addbase channel broadcast for debugging

https://claude.ai/code/session_013LLyStuSUiWNUgfT2MXF3M",2026-03-20T04:28:30Z,2026-03-20T04:28:34Z,0,False,Python
https://github.com/Some1lovesu/wockcounter/pull/5,"Set hardcoded BASE_CHANNEL_ID for base tracker

https://claude.ai/code/session_013LLyStuSUiWNUgfT2MXF3M",2026-03-20T04:22:37Z,2026-03-20T04:22:43Z,0,False,Python
https://github.com/compush-media/compush-media.gitub.io/pull/90,Claude/refactor admin dashboard n fjz n (#88),2026-03-29T00:22:30Z,2026-03-29T00:22:41Z,0,False,HTML
https://github.com/compush-media/compush-media.gitub.io/pull/89,Claude/refactor admin dashboard n fjz n (#88),2026-03-29T00:21:34Z,2026-03-29T00:21:46Z,0,False,HTML
https://github.com/vince-winkintel/gitlab-cli-skills/pull/33,feat: add build-claude-skill.sh for Claude.ai integration,2026-03-03T16:07:42Z,2026-03-03T16:16:00Z,12,False,Shell
https://github.com/ChrisPauly97/Harvey/pull/3,"Trigger migration action for coffee tracking tables

https://claude.ai/code/session_01Knzkiv11LdiiYHkYK69BF1",2026-03-14T10:57:13Z,2026-03-14T10:57:18Z,0,False,TypeScript
https://github.com/PetrAnto/moltworker/pull/400,"docs: mark F.23 complete, update planning docs (2041 tests)

https://claude.ai/code/session_01TR79yEcqjQJYt4VddLUx7W",2026-03-23T05:25:15Z,2026-03-23T05:25:21Z,0,True,TypeScript
https://github.com/Wifsimster/wawptn/pull/33,"chore: update tsconfig build info

https://claude.ai/code/session_014kEEJ3LvBvtzfLraAhoV4W",2026-03-07T22:18:46Z,2026-03-07T22:18:59Z,1,False,TypeScript
https://github.com/Wifsimster/wawptn/pull/28,"chore: update tsconfig build info

https://claude.ai/code/session_01NmLhFZdxm6yJZXjJktQAq9",2026-03-07T21:20:35Z,2026-03-07T21:20:44Z,1,False,TypeScript
https://github.com/noxpert/checkbook-helper/pull/1,Generate initial version with Claude.ai,2026-02-14T20:22:14Z,2026-02-14T20:22:20Z,0,False,Python
https://github.com/ShaneEnochs/apocalypsestory/pull/5,"Rebuild dist/engine.js after patch-diary comment cleanup

https://claude.ai/code/session_01KGinrxvJBksTixdR33QMXC",2026-03-19T14:47:15Z,2026-03-19T14:47:50Z,0,False,TypeScript
https://github.com/Wifsimster/wawptn/pull/16,"chore: update tsconfig build info

https://claude.ai/code/session_01VxyyQHW4nsLCHFyCHHPG2y",2026-03-07T16:16:17Z,2026-03-07T16:27:19Z,1,False,TypeScript
https://github.com/Wifsimster/wawptn/pull/15,"chore: update tsconfig build info

https://claude.ai/code/session_01WC3EosKjSs5EAztu1HAZK9",2026-03-07T15:37:16Z,2026-03-07T15:37:21Z,1,False,TypeScript
https://github.com/uebis/velo/pull/1,implementando validação de badge de status com o claude.ai,2026-03-03T09:46:09Z,2026-03-03T09:46:23Z,0,False,TypeScript
https://github.com/MetcalfSolutions/Satori/pull/2,Add marketplace.json and root plugin.json; rewrite installation docs,2026-03-30T07:45:03Z,2026-03-30T07:45:27Z,2,False,
https://github.com/thegolffellowship/Main/pull/47,Add MCP OAuth discovery endpoints required by Claude.ai connector,2026-03-04T04:03:55Z,2026-03-04T04:04:02Z,0,False,HTML
https://github.com/ivarmartin/3d-workflow/pull/7,"Flip grid 180° and narrow width to match camera GLB

https://claude.ai/code/session_01WYd7g5avNheV3GveGAPJyq",2026-03-23T18:14:14Z,2026-03-23T18:14:21Z,0,False,JavaScript
https://github.com/ivarmartin/3d-workflow/pull/4,"Increase grid rotation to 58° to better match camera strips

https://claude.ai/code/session_01WYd7g5avNheV3GveGAPJyq",2026-03-23T17:52:08Z,2026-03-23T18:00:53Z,0,False,JavaScript
https://github.com/compush-media/compush-media.gitub.io/pull/85,Claude/refactor admin dashboard n fjz n (#84),2026-03-29T00:10:58Z,2026-03-29T00:11:10Z,0,False,HTML
https://github.com/sorajyene-droid/my-first-project/pull/3,"Fix login field names to user/password

https://claude.ai/code/session_01PK61RwSPUDV7vgAVUmdLnC",2026-03-12T23:08:02Z,2026-03-12T23:08:09Z,0,False,Python
https://github.com/DPenniket/bedrock-chat/pull/3,feat: Polish UI design inspired by Claude.ai with ACIL Allen branding,2026-03-11T02:49:40Z,2026-03-11T02:49:51Z,0,True,TypeScript
https://github.com/michael-wojcik/unfold/pull/2,Convert from Claude.ai skill to Claude Code plugin,2026-02-26T21:01:08Z,2026-02-26T21:27:27Z,0,False,
https://github.com/watts4/settlers-catan/pull/12,"Remove cities count from player stats

https://claude.ai/code/session_016qhezoBH1waJ12SyWDABaN",2026-03-10T03:43:48Z,2026-03-10T03:43:54Z,0,False,TypeScript
https://github.com/watts4/settlers-catan/pull/8,"Rebuild docs for GitHub Pages deploy

https://claude.ai/code/session_016qhezoBH1waJ12SyWDABaN",2026-03-10T03:13:58Z,2026-03-10T03:14:03Z,0,False,TypeScript
https://github.com/zgrether/buddytrip/pull/48,"chore: update package-lock.json peer dependency resolution

https://claude.ai/code/session_01RTxWJoTcq7LTJVLHZtq1k9",2026-03-16T17:57:22Z,2026-03-16T17:57:34Z,1,False,TypeScript
https://github.com/jamesgray-ai/handsonai/pull/116,Fix SKILL.md frontmatter keys for Claude.ai upload,2026-02-26T17:35:46Z,2026-02-26T18:47:17Z,3,False,TypeScript
https://github.com/otroad-k12/productboard-mcp/pull/18,fix: handle GET and DELETE on /mcp so Claude.ai can connect,2026-03-12T13:23:20Z,2026-03-12T13:23:26Z,0,True,TypeScript
https://github.com/zd87pl/loci-db/pull/5,"Fix ruff formatting in memory.py

https://claude.ai/code/session_01ErQjcBYbz2Wfgv7K6nVeqc",2026-03-14T00:48:51Z,2026-03-14T00:50:40Z,0,False,Python
https://github.com/lucassfreiree/autopilot/pull/351,fix: dashboard token page + version consistency + preview cleanup,2026-03-30T11:36:55Z,2026-03-30T11:37:01Z,0,False,TypeScript
https://github.com/shuntaroy/shuntaroy.github.io/pull/13,"Add rel=""noopener noreferrer"" to all target=_blank links

https://claude.ai/code/session_01QHgxEmtuWoKyAEqaL8gZfs",2026-03-19T14:44:06Z,2026-03-19T14:44:18Z,0,False,HTML
https://github.com/Ackoogin/mujin/pull/33,"Add obj_active_find build artifacts to .gitignore

https://claude.ai/code/session_01YYfWgNizL61mVEVLNvGB2g",2026-03-16T18:31:37Z,2026-03-16T18:31:46Z,0,False,C++
https://github.com/LucasOnTheHub/bring-mcp/pull/3,fix: add OAuth 2.0 support to fix MCP server connection with Claude.ai,2026-03-15T17:31:26Z,2026-03-15T17:31:35Z,0,True,TypeScript
https://github.com/always-further/nono/pull/206,fix(network): add claude.ai to llm_apis allow list,2026-03-02T04:47:01Z,2026-03-02T13:11:27Z,1399,False,Rust
https://github.com/Bombaklubb/svenskajakten/pull/10,"feat: Språkjakten – ny app för franska, spanska & tyska",2026-03-28T06:37:06Z,2026-03-28T06:37:19Z,0,False,TypeScript
https://github.com/kpcrmv4/kpcrmv4-dentalimplantmanagementV2/pull/9,"fix: remove unused imports in report tabs (eslint)

https://claude.ai/code/session_01B4YQVXw1Qwx7QzkmdDtqbu",2026-03-17T05:44:03Z,2026-03-17T05:44:10Z,1,False,TypeScript
https://github.com/Widthdom/FolderDiffIL4DotNet/pull/86,Add Excel-compatible HTML export from reviewed report (#74),2026-03-26T00:07:52Z,2026-03-26T00:27:14Z,1,False,C#
https://github.com/bcarvalho3012/claude-code-best-practice/pull/1,"add implementation plan for beginner-friendly guides

https://claude.ai/code/session_01Y95E9yMUHqtWMnpB1LrhMT",2026-03-14T09:52:14Z,2026-03-14T09:52:20Z,0,True,HTML
https://github.com/njacobs1115/jps-oil-tank-estimator/pull/17,"Add TODO reminder to set up Airtable API token secret

https://claude.ai/code/session_018134J9acth2Ue6aEsq1RLY",2026-03-22T09:48:38Z,2026-03-22T09:48:45Z,0,False,HTML
https://github.com/tinho1123/financial_time/pull/5,"style: apply Prettier formatting to frontend files

https://claude.ai/code/session_01W1vJ7sLmu6ibo5c79GtSKw",2026-03-14T18:15:45Z,2026-03-14T18:18:44Z,0,False,TypeScript
https://github.com/Widthdom/FolderDiffIL4DotNet/pull/85,Add Excel-compatible HTML export from reviewed report (#74),2026-03-25T17:42:51Z,2026-03-25T23:43:26Z,1,False,C#
https://github.com/kstep/dnd-pc/pull/75,"Fix Force damage translation: Силовое поле -> Чистая сила

Per PHB Russian translation.

https://claude.ai/code/session_01NooFXVscfpdZdpfobpLvFC",2026-03-29T15:31:08Z,2026-03-29T15:31:13Z,0,False,Rust
https://github.com/gregoirelacoste/immo2025/pull/7,"chore: bump version to 1.2.0

https://claude.ai/code/session_01Do2fxKNGmy5dGd8FkdpcSw",2026-03-11T19:50:49Z,2026-03-11T19:50:56Z,1,False,TypeScript
https://github.com/tbuchboeck/coffee-tracker/pull/23,"Set default filter to Favorites and default sort to Efficiency

https://claude.ai/code/session_01B1M9PjuHbTvMQqXQcmzUaE",2026-03-22T03:35:44Z,2026-03-22T03:35:49Z,0,False,JavaScript
https://github.com/Thashar/Polski-Squad/pull/360,"Dodano nagłówek # do wiadomości Borixoning

https://claude.ai/code/session_01TcEf9Q7qCvdxTmsqRQhPa6",2026-02-20T21:00:08Z,2026-02-20T21:00:13Z,0,False,JavaScript
https://github.com/MohdWorkGit/chat/pull/18,"chore: add .gitignore for .NET, Node, and IDE artifacts

https://claude.ai/code/session_01CjPs4xUWtXpGEexeCA26fK",2026-03-19T08:27:29Z,2026-03-19T08:27:35Z,0,False,C#
https://github.com/yuens1002/resume-agent/pull/26,"docs(readme): align MCP section with Railway+OAuth arc, job pipeline, security model",2026-03-29T14:27:43Z,2026-03-29T14:33:01Z,0,False,TypeScript
https://github.com/tami1A84/yagi/pull/1,Add browser-based OAuth login authentication for Claude.ai Pro,2026-03-04T12:53:00Z,2026-03-04T12:53:08Z,0,True,Go
https://github.com/wonderfulawsome/Passive-Financial-Data-Analysis/pull/3,"CSS 캐시 버스팅 파라미터 추가로 다크모드 스타일 즉시 반영

https://claude.ai/code/session_016k7Y867bxrqt1VrZTmRkeb",2026-03-18T04:45:12Z,2026-03-18T04:45:21Z,1,False,Jupyter Notebook
https://github.com/bcarvalho3012/Trisian/pull/11,"billing: dark theme for visual rhythm

https://claude.ai/code/session_017gDF8kRD9mir9ShkpUuq8e",2026-03-09T02:15:20Z,2026-03-09T02:15:30Z,0,False,HTML
https://github.com/danpolo/transportation-manager/pull/4,"chore(sw): bump cache to v20

https://claude.ai/code/session_01YJGDv8AJVb6apw4YuVc2eB",2026-03-11T03:21:31Z,2026-03-11T03:21:36Z,0,False,HTML
https://github.com/lightproud/brain-in-a-vat/pull/69,feat: add channel_index.json to Discord archiver,2026-03-29T12:15:41Z,2026-03-29T12:15:49Z,0,False,Python
https://github.com/taylorjason/MCM-app/pull/5,feat: P3D ID autocomplete in MSN add/edit modal [build #12]\n\nhttps://claude.ai/code/session_01S5o6H7oVbPmPdhXHT533D1,2026-03-29T12:09:43Z,2026-03-29T12:11:23Z,0,False,HTML
https://github.com/thkennedy99/MondayGASProjects/pull/16,Add Monday.com integration Claude skill for claude.ai capabilities,2026-03-02T20:25:27Z,2026-03-02T20:25:36Z,0,False,JavaScript
https://github.com/dunlaw/Individual-Project/pull/7,Claude/add german language gf bwx (#1),2026-03-23T12:05:45Z,2026-03-24T01:57:41Z,0,False,GDScript
https://github.com/dunlaw/Individual-Project/pull/5,Claude/add german language gf bwx (#1),2026-03-23T09:03:19Z,2026-03-24T01:58:07Z,0,False,GDScript
https://github.com/laddieri/VisualMetronome/pull/112,"Default flash-on-beat to off

https://claude.ai/code/session_01WnkwnRew9PQgWhHStVsFPo",2026-03-09T17:40:28Z,2026-03-09T17:40:33Z,0,True,JavaScript
https://github.com/buddharage/bar-manager/pull/58,Add remote MCP endpoint for mobile access,2026-03-28T10:16:41Z,2026-03-28T19:49:25Z,0,False,TypeScript
https://github.com/Abydars/livetradingbot/pull/3,"fix: arm breakeven stop only after min_profit_pct, not any positive price_pct

https://claude.ai/code/session_019wWMXtEb5Bf1KaeLgGFiBw",2026-03-29T04:19:58Z,2026-03-29T04:20:04Z,0,False,Python
https://github.com/DaveRox/Portfolio-Site-Project/pull/2,"Improve mobile responsiveness — tighter padding, smaller hero type, CTA button fix

https://claude.ai/code/session_01BpB2FCtejeA2nqjndGveLy",2026-03-21T03:01:27Z,2026-03-21T03:01:42Z,0,False,HTML
https://github.com/wonderfulawsome/Passive-Financial-Data-Analysis/pull/35,"Remove paths filter from workflow to trigger on any main push

https://claude.ai/code/session_01LtJz2J47opKoNMqEaRGgXU",2026-03-23T07:22:23Z,2026-03-23T07:22:29Z,1,False,Jupyter Notebook
https://github.com/Widthdom/FolderDiffIL4DotNet/pull/75,Add Excel-compatible HTML export from reviewed report (#74),2026-03-24T16:15:20Z,2026-03-24T16:23:20Z,1,False,C#
https://github.com/Aaron-Mackay/forti/pull/84,"docs: document that skills are prompt-driven, not automatic

https://claude.ai/code/session_0114boWfB5vY5cH1v1QSa5i8",2026-03-19T05:54:29Z,2026-03-19T05:54:43Z,1,False,TypeScript
https://github.com/gilav21/shadcn-angular/pull/24,"chore: update package-lock.json

https://claude.ai/code/session_01DaS9ME7V4Z42uamEJf8wZB",2026-03-02T11:12:05Z,2026-03-02T11:12:28Z,1,False,TypeScript
https://github.com/jdsamford/jasensamford.com/pull/9,"Add ATANA testimonial from Alexis C

https://claude.ai/code/session_0117gSRb6M3PDszAjkL6F8ux",2026-03-07T16:14:25Z,2026-03-07T16:14:54Z,1,False,HTML
https://github.com/vicplusplus/arrow-thing/pull/24,"fix: keep wallTime division on same line per CSharpier

https://claude.ai/code/session_01N9cRwmk7L53so9Rf5eAJvt",2026-03-17T20:01:09Z,2026-03-17T20:01:53Z,1,False,C#
https://github.com/paulmona/GarminConnectMCP/pull/63,"style: remove unused imports in test_oauth_persistence

https://claude.ai/code/session_013ee1EPpUsFoVLzNbXn4G2G",2026-03-13T10:10:54Z,2026-03-13T10:11:05Z,0,False,Python
https://github.com/NCATSTranslator/Babel/pull/665,Added CLAUDE.md generated by Claude.ai,2026-02-16T03:39:23Z,2026-02-16T03:39:56Z,14,False,Python
https://github.com/drokhinson/vibelab/pull/9,"[plant-planner] add scaffolded app/ directory (React Native placeholder)

https://claude.ai/code/session_01Eaw3JzpVsw1LmPfiDTv88i",2026-03-17T10:18:12Z,2026-03-17T10:19:08Z,1,False,JavaScript
https://github.com/Thashar/Polski-Squad/pull/346,"Usunięto jednorazową migrację StalkerLME → Stalker

https://claude.ai/code/session_01W3rbpcF4v4ML6QBc2yLjD8",2026-02-18T00:33:08Z,2026-02-18T00:33:13Z,0,False,JavaScript
https://github.com/Dlimb4876/Tidyco-apqp/pull/43,"Reduce mobile page gutter from 10px to 4px

https://claude.ai/code/session_01KYEBs2N1krPdg9GTNpp3Pk",2026-03-14T15:39:24Z,2026-03-14T15:39:29Z,1,False,JavaScript
https://github.com/kpcrmv4/v4/pull/254,"ปรับ fines table print font-size เป็น 9.5px

https://claude.ai/code/session_01Uo9KEnPsHuoJDNNCzqFEfz",2026-03-17T06:42:10Z,2026-03-17T06:42:21Z,1,False,TypeScript
https://github.com/OpenCodeIntel/lco/pull/7,feat(permissions): JIT permission system — zero install warnings (LCO-5),2026-03-24T02:59:25Z,2026-03-24T04:57:08Z,2,False,TypeScript
https://github.com/Wifsimster/wawptn/pull/24,"chore: update TypeScript build cache files

https://claude.ai/code/session_01UDjyiG7wSUWBM4SrxLYrbG",2026-03-07T18:18:51Z,2026-03-07T18:18:57Z,1,False,TypeScript
https://github.com/kpcrmv4/v4/pull/128,"chore: update package-lock.json

https://claude.ai/code/session_01WTc9bmrHcKRMsASfAcMZex",2026-03-01T21:09:28Z,2026-03-01T21:09:36Z,1,False,TypeScript
https://github.com/Wifsimster/wawptn/pull/19,"chore(frontend): update tsbuildinfo cache files

https://claude.ai/code/session_01LCdTifqcXnp2tvK3phA1zM",2026-03-07T16:57:53Z,2026-03-07T16:58:04Z,1,False,TypeScript
https://github.com/Wifsimster/wawptn/pull/17,"chore(frontend): update tsbuildinfo cache files

https://claude.ai/code/session_01R4CJAgkxy8bci3Rb5wbfdL",2026-03-07T16:41:06Z,2026-03-07T16:41:13Z,1,False,TypeScript
https://github.com/SitecorePowerShell/tutorials/pull/14,"Replace social share image with updated design

https://claude.ai/code/session_01DEg3bUSS9Bqici89eTRLpV",2026-03-13T08:43:30Z,2026-03-13T08:43:45Z,0,False,TypeScript
https://github.com/zgrether/buddytripworkflow/pull/14,"Update CONTEXT.md — task 2.5 complete

https://claude.ai/code/session_01DSkVPoVuXPMqqtSancT4hy",2026-03-09T22:08:29Z,2026-03-09T22:08:43Z,0,False,HTML
https://github.com/dclausen01/stashcat-api/pull/3,"Update package-lock.json after ts-node installation

https://claude.ai/code/session_01WZpPdXv7uMn5iH38eCpMZx",2026-03-14T17:27:03Z,2026-03-14T17:27:13Z,0,False,TypeScript
https://github.com/evozong/jap-flashcards/pull/2,"Deploy: build with level 2 play mode

https://claude.ai/code/session_01Kiuvyf1Psccihgwvf3x6Jw",2026-03-07T00:45:41Z,2026-03-07T00:45:49Z,0,False,TypeScript
https://github.com/Wifsimster/wawptn/pull/10,"chore: update TypeScript build info cache

https://claude.ai/code/session_01BcFx9KY5AHEYgtPsUKx5tz",2026-03-07T12:53:03Z,2026-03-07T12:53:09Z,1,False,TypeScript
https://github.com/meirdick/career-forge/pull/1,"Update package-lock.json after npm install

https://claude.ai/code/session_01GD5aWgj6CKevZ7DqkibiSC",2026-03-06T23:14:28Z,2026-03-06T23:14:33Z,1,False,PHP
https://github.com/dsmfcsasscas875/bist-doktoru/pull/8,"Ticker hızı artırıldı (60s→25s), GPU hızlandırma ve grab cursor eklendi

https://claude.ai/code/session_012Uj2PFvMNLjyUgBE7AF5bS",2026-03-19T07:05:08Z,2026-03-19T07:05:22Z,0,True,TypeScript
https://github.com/dsmfcsasscas875/bist-doktoru/pull/4,"fix: TCMB XML ISO-8859-9 encoding düzeltme (Türkçe karakter bozulması)

https://claude.ai/code/session_012Uj2PFvMNLjyUgBE7AF5bS",2026-03-19T06:01:36Z,2026-03-19T06:01:45Z,0,True,TypeScript
https://github.com/glauberbessa/claude-skills/pull/1,Add automated skill ZIP generation and import guide for Claude.ai,2026-03-03T14:55:37Z,2026-03-03T14:58:54Z,0,False,Python
https://github.com/Papastorius/WEBSITE/pull/4,"Supprime bannière test + ajuste caméra bio mobile (x: -25 → -33)

https://claude.ai/code/session_01XGRvvCPnKkVQs585HYL1rJ",2026-03-19T11:15:14Z,2026-03-19T11:15:23Z,0,False,JavaScript
https://github.com/Papastorius/WEBSITE/pull/3,"Test: bannière rouge visible pour valider le workflow de déploiement

https://claude.ai/code/session_01XGRvvCPnKkVQs585HYL1rJ",2026-03-19T10:45:49Z,2026-03-19T10:58:47Z,0,False,JavaScript
https://github.com/Moses-PHP/matyasprorokcz/pull/7,"Remove unused images from gmajor6/images

https://claude.ai/code/session_01Kdv4C6PtXDmqFJzVQQYu7K",2026-03-05T16:20:11Z,2026-03-05T16:20:20Z,0,False,HTML
https://github.com/codeuncodeco/ferment/pull/2,"Update manifests with 20 water kefir recipes and 5 wiki articles

https://claude.ai/code/session_01JKzQnZw5g31T9F29oTdvqU",2026-03-24T04:18:15Z,2026-03-24T04:18:27Z,0,True,JavaScript
https://github.com/Khemby/Career-Claude/pull/3,"feat: multi-surface setup for claude.ai, Claude Desktop, and Claude Code",2026-03-06T22:34:40Z,2026-03-06T22:37:21Z,0,False,
https://github.com/kpcrmv4/kpcrmv4-dentalimplantmanagementV2/pull/13,"fix: remove leftover setAssignCaseId call and unused caseId param

https://claude.ai/code/session_013anamFGErQTiSgSXtY9LBg",2026-03-17T07:50:08Z,2026-03-17T07:50:18Z,1,False,TypeScript
https://github.com/laddieri/VisualMetronome/pull/168,"Change 🎪 preset default tempo from 100 to 110 BPM

https://claude.ai/code/session_01HVcNygcsY5iVSZbbNePGPS",2026-03-20T12:57:51Z,2026-03-20T12:57:56Z,0,True,JavaScript
https://github.com/kpcrmv4/KPPromptCreator/pull/42,"Move security shield icon next to API Key label instead of inside input

https://claude.ai/code/session_01PH7NNjr9J6mr5KYeRpUX5Y",2026-03-28T11:07:24Z,2026-03-28T11:07:31Z,0,False,JavaScript
https://github.com/jack-distl/distl-ai-workflows/pull/6,"Rebuild CLAUDE.md for cloud-first, MCP-connector workflow",2026-03-27T07:45:12Z,2026-03-27T07:45:20Z,0,False,
https://github.com/jonschull/ERA_Admin/pull/523,docs: Add strategic knowledge base from Claude.ai conversation analysis,2026-02-25T05:43:25Z,2026-02-25T05:46:53Z,0,False,HTML
https://github.com/dohyeong-kim-95/Getstock/pull/5,"Add README.md and complete Phase 7 documentation

 updated.

https://claude.ai/code/session_01MYDvFudrSfWiGrQb3C61XC",2026-03-16T05:31:24Z,2026-03-16T05:31:31Z,0,False,Python
https://github.com/nick-pape/grackle/pull/450,"Add pre-1.0 experimental warning banner to README

https://claude.ai/code/session_01Dm1D2cQ3H382csJ3sP9Pwz",2026-03-14T15:36:56Z,2026-03-14T15:37:36Z,8,False,TypeScript
https://github.com/tinho1123/financial_time/pull/4,"chore: update package-lock.json after npm install

https://claude.ai/code/session_01W1vJ7sLmu6ibo5c79GtSKw",2026-03-14T17:54:54Z,2026-03-14T18:03:27Z,0,False,TypeScript
https://github.com/jelliottdev/fillform/pull/19,Fix: backward-compat alias for prepare_form_for_analysis tool name,2026-03-26T05:09:31Z,2026-03-26T05:09:59Z,0,False,Python
https://github.com/kpcrmv4/kpcrmv4-dentalimplantmanagementV2/pull/6,"Fix ESLint: remove unused Clock import and idx parameter

https://claude.ai/code/session_01YDT9hsTpxn7RZHLHG4LAc9",2026-03-16T20:43:57Z,2026-03-16T20:44:10Z,1,False,TypeScript
https://github.com/kpcrmv4/kpcrmv4-dentalimplantmanagementV2/pull/3,"Remove unused Stethoscope import to fix ESLint build error

https://claude.ai/code/session_01T5oVsKxEbuXzVE4QQgPgVM",2026-03-16T19:06:02Z,2026-03-16T19:06:23Z,1,False,TypeScript
https://github.com/CurtisSalinger/uv-index-alert/pull/2,"Add UV Index Alert iOS app with widget, map, calculator",2026-03-26T02:13:16Z,2026-03-26T02:13:24Z,0,False,Swift
